_uid_,id,state,county,month,day,hour,minute,ve_forms,persons,peds,nhs,road_fnc,route,sp_jur,harm_ev,man_coll,rel_road,lgt_cond,weather,not_hour,not_min,arr_hour,arr_min,hosp_hr,hosp_mn,sch_bus,cf1,cf2,cf3,fatals,day_week,drunk_dr,st_case,city,milept,year,tway_id,tway_id2,rail,latitude,longitud,road_fnc_1,streetid
584,709,42,101,5,17,10,33,1,1,1,1,13,3,0,8,0,1,1,2,10,34,10,38,10,53,0,0,0,0,1,3,0,420383,6540,64.000000000000000,2011,SR-291,RITNER ST,0000000,39.920644439999997,-75.170497220000001,13,13746
424,710,42,101,5,17,19,1,1,1,0,0,16,6,0,1,0,1,1,1,19,0,19,6,19,53,0,22,0,0,1,3,0,420384,6540,0.000000000000000,2011,STEVENSON ST,AVNER LN,0000000,40.062011110000000,-74.988794440000007,16,16331
425,711,42,101,5,29,2,7,1,1,0,0,13,2,0,40,0,5,3,1,2,8,2,10,2,30,0,0,0,0,1,1,0,420387,6540,106.000000000000000,2011,US-13,,0000000,40.040822220000003,-75.029777780000003,13,22859
907,712,42,101,5,9,1,51,1,1,1,1,13,2,0,8,0,1,3,1,1,52,1,56,88,88,0,0,0,0,1,2,0,420378,6540,5.000000000000000,2011,US-1,5TH ST,0000000,40.024097220000002,-75.133147219999998,13,3198
908,713,42,101,5,14,1,22,1,1,0,0,16,6,0,21,0,4,3,1,1,22,1,26,1,51,0,0,0,0,1,7,0,420390,6540,0.000000000000000,2011,17TH ST,,0000000,39.995713889999998,-75.159111109999998,16,4911
66,714,42,101,5,28,0,48,1,2,0,1,12,2,0,35,0,5,3,1,99,99,99,99,99,99,0,0,0,0,2,7,1,420393,6540,44.000000000000000,2011,US-1,,0000000,40.009908330000002,-75.186263890000006,12,32402
169,715,42,101,5,27,19,58,1,1,0,0,16,6,0,30,0,5,3,1,19,58,20,11,20,26,0,22,0,0,1,6,1,420394,6540,0.000000000000000,2011,23RD ST,,0000000,39.950722220000003,-75.178569440000004,16,586
426,716,42,101,6,6,5,15,1,1,0,1,11,1,0,24,0,2,1,1,5,20,5,29,88,88,0,0,0,0,1,2,0,420395,6540,321.000000000000000,2011,I-95,,0000000,40.048549999999999,-74.998055559999997,11,35091
585,717,42,101,5,22,12,9,2,4,0,1,13,3,0,12,6,1,1,1,12,8,12,13,12,38,0,20,0,0,1,1,0,420451,6540,18.000000000000000,2011,SR-291,SR-3013,0000000,39.894611110000000,-75.236716670000007,13,35582
67,718,42,101,5,25,12,55,2,3,0,0,13,3,0,12,7,1,1,1,12,56,13,8,13,25,0,0,0,0,1,4,0,420453,6540,32.000000000000000,2011,SR-3007,,0000000,39.972327780000001,-75.189958329999996,13,37575
427,719,42,101,6,19,8,8,1,1,1,0,13,3,0,8,0,1,1,1,8,10,8,21,8,49,0,0,0,0,1,1,0,420457,6540,5.000000000000000,2011,SR-1008,GILLESPIE ST,0000000,40.024138890000003,-75.054052780000006,13,27253
909,720,42,101,6,1,18,43,2,4,0,1,13,3,0,12,6,1,1,1,18,42,18,48,19,17,0,0,0,0,1,4,0,420528,6540,59.000000000000000,2011,SR-611,CAYUGA ST,0000000,40.020108329999999,-75.148841669999996,13,39543
68,721,42,101,6,17,23,0,1,1,1,0,16,6,0,8,0,1,3,1,23,0,23,4,23,21,0,0,0,0,1,6,1,420461,6540,0.000000000000000,2011,WYALUSING AV,,0000000,39.970858329999999,-75.215297219999997,16,33934
750,722,42,101,7,22,1,55,1,2,0,1,13,2,0,33,0,4,3,1,1,54,1,58,88,88,0,0,0,0,1,6,0,420614,6540,86.000000000000000,2011,US-1,,0000000,40.026777780000003,-75.114030560000003,13,30764
428,723,42,101,7,6,23,57,1,1,1,1,13,3,0,8,0,1,3,1,23,56,0,1,0,33,0,0,0,0,1,4,0,420618,6540,53.000000000000000,2011,SR-2007,,0000000,40.023341670000001,-75.076711110000005,13,27367
69,724,42,101,7,23,4,48,1,1,1,0,14,3,0,8,0,1,3,1,4,48,4,54,5,10,0,0,0,0,1,7,0,420620,6540,2.000000000000000,2011,SR-3012,MAY ST,0000000,39.970691670000001,-75.214697220000005,14,28425
661,725,42,101,7,2,6,44,2,2,0,0,16,6,0,12,6,1,1,1,6,42,6,52,7,26,0,0,0,0,1,7,0,420633,6540,0.000000000000000,2011,CHESTER AV,FIFTYSEVENTH ST,0000000,39.936680559999999,-75.227158329999995,16,9814
70,726,42,101,8,30,21,55,2,2,0,0,13,3,0,12,6,1,3,1,21,59,22,4,22,42,0,0,0,0,1,3,0,420710,6540,24.000000000000000,2011,SR-4001,JAMESTOWN ST,0000000,40.029847220000001,-75.206444439999999,13,26524
910,727,42,101,7,30,22,30,1,1,0,0,16,6,0,30,0,2,3,1,21,58,22,4,22,16,0,0,0,0,1,7,0,420606,6540,0.000000000000000,2011,FIFTH STREET,,0000000,39.974483329999998,-75.144063889999998,16,19550
71,728,42,101,8,21,2,0,1,1,0,0,16,6,0,42,0,5,3,1,2,56,3,1,88,88,0,0,0,0,1,1,1,420717,6540,0.000000000000000,2011,CHAMOUNIX DRIVE,,0000000,39.993736110000000,-75.214399999999998,16,32470
429,729,42,101,8,27,20,14,1,2,0,0,16,6,0,30,0,4,3,2,20,12,20,17,21,7,0,0,0,0,1,7,1,420719,6540,0.000000000000000,2011,ALGON AV,,0000000,40.060313890000003,-75.068508330000000,16,30150
586,730,42,101,8,27,6,0,1,1,1,0,14,3,0,9,0,1,4,1,6,0,6,3,6,40,0,0,0,0,1,7,0,420723,6540,6.000000000000000,2011,SR-3004,BUIST AVENUE,0000000,39.921055559999999,-75.228961110000000,14,10507
430,731,42,101,9,29,6,45,1,1,1,0,14,3,0,8,0,1,1,1,6,45,6,49,88,88,0,0,0,0,1,5,0,420783,6540,54.000000000000000,2011,SR-1004,,0000000,40.014113889999997,-75.066216670000003,14,9052
258,732,42,101,9,26,14,37,1,1,2,1,13,2,0,33,0,4,1,1,14,37,14,45,14,59,0,0,0,0,1,2,0,420784,6540,74.000000000000000,2011,US-1,,0000000,40.072152780000003,-75.037444440000002,13,23101
751,733,42,101,9,23,19,37,1,1,1,0,14,3,0,8,0,1,3,2,19,37,19,44,19,54,0,5,0,0,1,6,0,420785,6540,2.000000000000000,2011,SR-1003,,0000000,40.001461110000001,-75.124661110000005,14,15516
72,734,42,101,9,28,16,15,1,1,0,0,16,6,0,39,0,4,1,1,99,99,99,99,88,88,0,0,0,0,1,4,1,420791,6540,0.000000000000000,2011,FERRY RD,SR-3007,0000000,40.007413890000002,-75.192444440000003,16,35272
752,735,42,101,9,22,7,30,2,2,0,0,16,6,0,12,6,1,1,1,7,32,7,49,8,39,0,0,0,0,1,5,0,420869,6540,0.000000000000000,2011,BUTLER ST,GLENWOOD AV,0000000,40.000505560000001,-75.096466669999998,16,8709
170,736,42,101,9,16,18,0,2,2,1,0,15,3,0,8,0,1,1,1,17,59,18,3,18,16,0,14,0,0,1,6,0,420870,6540,1.000000000000000,2011,SR-3009,,0000000,39.962416670000003,-75.157988889999999,15,34751
753,737,42,101,10,24,23,29,1,1,1,1,11,1,0,8,0,1,3,1,23,23,23,29,23,56,0,19,0,0,1,2,0,420873,6540,239.000000000000000,2011,I-95,,0000000,39.976694440000003,-75.113733330000002,11,39964
662,738,42,101,10,6,2,10,2,4,0,0,16,6,0,12,6,1,3,1,2,12,2,18,3,6,0,0,0,0,1,5,1,420944,6540,0.000000000000000,2011,LOCUST ST,FIFTYFIRST ST,0000000,39.955563890000001,-75.223794440000006,16,29306
754,739,42,101,10,11,22,30,1,1,1,0,14,3,0,8,0,1,3,1,22,35,22,40,23,5,0,0,0,0,1,3,0,420945,6540,48.000000000000000,2011,SR-2016,GAUL STREET,0000000,39.987027779999998,-75.105083329999999,14,14968
663,740,42,101,10,20,13,20,1,1,1,0,13,3,0,8,0,1,1,1,13,23,13,38,13,55,0,0,0,0,1,5,0,420957,6540,50.000000000000000,2011,SR-4001,CRESTVIEW ROAD,0000000,40.058983329999997,-75.234397220000005,13,7180
755,741,42,101,11,18,18,10,2,2,1,0,13,3,0,9,0,1,3,1,18,12,18,20,18,44,0,0,0,0,1,6,0,420959,6540,34.000000000000000,2011,SR-2014,,0000000,39.988536109999998,-75.124099999999999,13,14756
73,742,42,101,10,22,17,33,3,8,0,1,11,1,0,12,1,1,1,1,17,40,17,49,18,57,0,0,0,0,1,7,1,420954,6540,3409.000000000000000,2011,I-76,,0000000,39.996166670000001,-75.196958330000001,11,35013
911,743,42,101,10,9,12,0,1,1,1,0,13,3,0,8,0,1,1,1,99,99,99,99,99,99,0,0,0,0,1,1,0,420984,6540,10.000000000000000,2011,SR-2016,FOX STREET,0000000,40.003658330000000,-75.168913889999999,13,36325
431,744,42,101,10,23,3,10,1,2,0,0,13,3,0,39,0,4,3,1,2,56,3,3,3,34,0,0,0,0,1,1,0,420986,6540,13.000000000000000,2011,SR-1007,,0000000,40.009727779999999,-75.063669439999998,13,6326
259,745,42,101,10,10,13,42,1,2,0,0,14,6,0,24,0,6,1,1,13,36,13,42,14,10,0,0,0,0,2,2,0,420987,6540,0.000000000000000,2011,KREWSTOWN ROAD,,0000000,40.076330560000002,-75.054622219999999,14,24547
74,746,42,101,9,17,21,7,2,3,0,0,13,3,0,12,1,1,3,1,21,1,21,8,21,38,0,0,0,0,1,7,1,421009,6540,29.000000000000000,2011,SR-4001,DUPONT ST,0000000,40.037552779999999,-75.210294439999998,13,26621
75,747,42,101,11,2,18,40,1,1,1,0,16,6,0,8,0,1,3,1,18,46,18,49,19,14,0,0,0,0,1,4,0,421087,6540,0.000000000000000,2011,SOUTH CONCOURSE DR,SR-3005,0000000,39.978563889999997,-75.213619440000002,16,34190
496,748,42,101,11,24,17,20,1,1,1,0,13,3,0,8,0,1,1,1,17,24,17,31,17,49,0,0,0,0,1,5,0,421091,6540,21.000000000000000,2011,SR-4019,OGONTZ AVENUE,0000000,40.068683329999999,-75.156766669999996,13,21870
260,749,42,101,11,6,16,0,2,4,0,1,13,2,0,12,7,1,1,1,15,2,15,7,15,32,0,0,0,0,1,1,0,421103,6540,146.000000000000000,2011,US-1,,0000000,40.074244440000001,-75.035163890000007,13,23220
432,750,42,101,12,4,3,14,1,1,0,1,13,2,0,1,0,1,3,1,3,13,3,18,3,40,0,0,0,0,1,1,1,421107,6540,33.000000000000000,2011,US-1-SR 6001,,0000000,40.030124999999998,-75.087108330000007,13,32577
433,751,42,101,12,17,0,30,1,2,0,1,13,2,0,30,0,5,3,1,0,28,0,33,1,3,0,0,0,0,2,7,0,421108,6540,63.000000000000000,2011,US-1-SR 6001,,0000000,40.058336109999999,-75.045486109999999,13,39408
756,752,42,101,12,4,13,17,2,2,0,0,16,6,0,12,1,1,1,1,13,16,13,24,13,45,0,0,0,0,1,1,0,421113,6540,0.000000000000000,2011,BEACH ST,,0000000,39.972561110000001,-75.117713890000005,16,20139
261,753,42,101,12,13,1,57,1,1,0,0,16,6,0,30,0,5,3,1,1,53,2,1,2,34,0,0,0,0,1,3,1,421115,6540,0.000000000000000,2011,JEANES ST,,0000000,40.106702779999999,-75.033758329999998,16,23870
434,754,42,101,12,25,19,0,2,3,0,1,13,2,0,12,6,1,3,1,19,12,19,17,19,40,0,0,0,0,1,1,0,421117,6540,109.000000000000000,2011,US-1,DEVEREAUX ST,0000000,40.034241670000000,-75.074797219999994,13,31376
76,755,42,101,12,12,17,55,2,5,0,1,11,1,0,39,0,4,3,1,17,56,18,3,18,35,0,0,0,0,1,2,0,421150,6540,3424.000000000000000,2011,I-76,,0000000,39.979788890000002,-75.204536110000006,11,35015
171,756,42,101,12,14,6,6,1,1,0,1,11,1,0,25,0,3,3,1,6,19,6,26,7,10,0,0,0,0,1,4,0,421152,6540,89.000000000000000,2011,I-95,,0000000,39.935372219999998,-75.144916670000001,11,39887
912,757,42,101,12,18,18,25,1,2,1,0,16,6,0,8,0,99,3,1,18,30,18,37,19,1,0,0,0,0,1,1,1,421173,6540,0.000000000000000,2011,PRICE ST,,0000000,40.037113890000001,-75.174972220000001,16,21288
172,758,42,101,12,1,8,50,1,1,1,0,16,6,0,8,0,1,1,1,8,52,8,56,9,13,0,16,0,0,1,5,0,421169,6540,0.000000000000000,2011,TWENTIETH ST,APPLETREE ST,0000000,39.956072220000003,-75.172697220000003,16,361
435,759,42,101,12,16,10,10,1,1,1,0,13,2,0,8,0,1,1,1,10,9,10,16,10,24,0,0,0,0,1,6,0,421171,6540,105.000000000000000,2011,US-13,,0000000,40.040072219999999,-75.031855559999997,13,35744
497,760,42,101,12,18,18,40,1,1,1,0,16,6,0,8,0,1,3,1,18,40,18,43,19,3,0,0,0,0,1,1,0,421172,6540,0.000000000000000,2011,OGONTZ AV,,0000000,40.048827780000003,-75.150741670000002,16,16464
77,761,42,101,1,29,3,29,1,1,0,1,11,1,0,25,0,4,3,1,3,34,3,44,88,88,0,0,0,0,1,1,1,420027,6540,3402.000000000000000,2012,I-76 SCHUYLKILL EXPY,,0000000,40.007302780000003,-75.199799999999996,11,39821
436,762,42,101,1,13,20,16,1,1,1,0,14,3,0,8,0,1,3,1,20,16,20,26,20,41,0,0,0,0,1,6,0,420033,6540,47.000000000000000,2012,SR-1005 CASTOR AV,,0000000,40.033469439999998,-75.083191670000005,14,23223
173,763,42,101,1,23,15,39,1,1,1,0,16,6,0,8,0,1,1,2,15,35,15,42,88,88,0,0,0,0,1,2,0,420034,6540,0.000000000000000,2012,WOODLAND AV,FORTYNINTH ST,0000000,39.940838890000002,-75.212586110000004,16,11994
757,764,42,101,1,29,3,48,1,3,0,0,13,3,0,30,0,4,3,1,3,48,3,53,4,20,0,0,0,0,2,1,1,420036,6540,66.000000000000000,2012,SR-2001 RICHMOND ST,,0000000,39.973230559999998,-75.119438889999998,13,39399
262,765,42,101,1,4,20,0,1,3,0,0,16,6,0,99,99,2,3,1,19,56,20,8,88,88,0,0,0,0,3,4,1,420044,6540,0.000000000000000,2012,FRANKLIN MILLS CIRCLE,,0000000,40.093355559999999,-74.957558329999998,16,31137
78,766,42,101,1,16,15,2,2,3,0,0,13,3,0,12,2,1,1,1,14,52,14,58,15,28,0,0,0,0,2,2,0,420061,6540,51.000000000000000,2012,SR-3007 KELLY DR,,0000000,39.992258329999999,-75.194474999999997,13,39852
758,767,42,101,1,21,2,15,2,4,0,0,16,6,0,12,6,1,3,4,2,14,2,22,2,44,0,0,0,0,2,7,1,420062,6540,0.000000000000000,2012,E HUNTING PARK AV,,0000000,40.013319439999997,-75.121986109999995,16,9423
913,768,42,101,1,29,10,53,2,5,0,0,16,6,0,12,6,1,1,1,10,52,10,55,11,11,0,0,0,0,1,1,0,420063,6540,0.000000000000000,2012,YORK ST,TWENTYFOURTH ST,0000000,39.991455559999999,-75.171763889999994,16,5384
79,769,42,101,2,18,22,55,2,2,0,0,16,6,0,12,2,1,3,1,22,57,23,2,23,30,0,0,0,0,1,7,1,420099,6540,0.000000000000000,2012,LINCOLN DR,,0000000,40.022958330000002,-75.197383329999994,16,32956
80,770,42,101,2,21,18,43,1,1,1,0,13,3,0,8,0,1,3,1,18,39,18,45,19,12,0,0,0,0,1,3,0,420126,6540,13.000000000000000,2012,SR-4001 HENRY AV,,0000000,40.020705560000003,-75.192700000000002,13,36354
664,771,42,45,2,9,19,43,2,2,1,1,13,3,0,8,0,1,2,1,99,99,99,99,88,88,0,0,0,0,1,5,0,420156,5215,118.000000000000000,2012,SR-3 MARKET ST,,0000000,39.962761110000002,-75.247275000000002,13,35038
174,772,42,101,3,25,12,31,2,3,4,0,16,6,0,12,6,1,1,1,13,11,13,17,99,99,0,0,0,0,1,1,0,420189,6540,0.000000000000000,2012,WASHINGTON AV,EIGHTH ST,0000000,39.935944440000000,-75.156891669999993,16,18535
498,773,42,101,2,16,9,31,1,2,0,0,16,6,0,14,0,2,1,2,9,31,9,36,10,9,0,0,0,0,1,5,0,420073,6540,0.000000000000000,2012,WILLIAMS AV,LIMEKILN PK,0000000,40.068561109999997,-75.159972220000000,16,21884
81,774,42,101,2,13,13,33,2,2,0,0,13,3,0,33,0,3,1,1,13,32,13,37,14,20,0,0,0,0,1,2,0,420098,6540,27.000000000000000,2012,SR-4001 HENRY AV,,0000000,40.034655559999997,-75.208661109999994,13,26621
914,775,42,101,1,8,22,0,1,1,0,0,16,6,0,31,0,4,3,1,22,0,22,6,22,44,0,0,0,0,1,1,1,420112,6540,0.000000000000000,2012,FRONT STREET,YORK STREET,0000000,39.986325000000001,-75.131847219999997,16,14444
665,776,42,101,2,29,16,23,1,1,1,0,13,3,0,8,0,1,1,2,16,24,16,31,17,5,0,0,0,0,1,4,0,420127,6540,89.000000000000000,2012,SR-3009 RIDGE AV,,0000000,40.069011109999998,-75.240466670000004,13,6783
915,777,42,101,2,5,2,20,1,1,1,1,13,3,0,8,0,1,3,1,2,25,2,30,2,41,0,0,0,0,1,1,0,420129,6540,52.000000000000000,2012,SR-611 BROAD ST,SR-1004 ERIE AV,0000000,40.009241670000002,-75.151227779999999,13,31782
437,778,42,101,2,10,99,99,1,1,1,0,15,3,0,8,0,1,3,1,19,55,20,0,20,20,0,0,0,0,1,6,0,420130,6540,3.000000000000000,2012,SR-1011 WILLITS RD,,0000000,40.056752779999997,-75.013405559999995,15,37794
759,779,42,101,1,27,23,32,2,3,0,0,13,3,0,12,6,1,3,1,23,32,23,39,23,52,0,0,0,0,1,6,1,420171,6540,6.000000000000000,2012,SR-2009 ARAMINGO AVE,,0000000,39.977555559999999,-75.119141670000005,13,19943
175,780,42,101,3,18,4,0,1,2,1,1,13,3,0,8,0,1,3,1,3,58,4,2,4,23,0,0,0,0,1,1,1,420183,6540,75.000000000000000,2012,SR-291 BROAD ST,ELLSWORTH ST,0000000,39.936686109999997,-75.166952780000003,13,17597
263,781,42,101,1,27,5,56,1,1,1,1,13,2,0,8,0,1,3,2,5,56,6,2,88,88,0,0,0,0,1,6,0,420200,6540,77.000000000000000,2012,US-6001,SR-532,0000000,40.074205560000003,-75.034730560000000,13,23015
760,782,42,101,3,13,15,16,2,2,0,0,14,3,0,12,6,1,1,1,15,16,15,23,88,88,0,0,0,0,1,3,0,420211,6540,34.000000000000000,2012,SR-2007 FRANKFORD AV,BUTLER ST,0000000,40.001152779999998,-75.097197219999998,14,8706
438,783,42,101,3,26,9,51,1,1,1,0,13,2,0,8,0,7,1,1,9,52,9,55,10,27,0,0,0,0,1,2,0,420233,6540,124.000000000000000,2012,US-13 FRANKFORD AV,,0000000,40.054924999999997,-75.004538890000006,13,17012
439,784,42,101,3,26,0,23,1,1,1,0,15,3,0,9,0,1,3,1,0,24,0,27,0,46,0,0,0,0,1,2,0,420243,6540,20.000000000000000,2012,SR-1016 LINDEN AV,,0000000,40.057761110000001,-75.008213889999993,15,17009
499,785,42,101,4,8,22,45,2,8,0,0,13,3,0,12,6,1,3,1,22,45,22,50,23,34,0,0,0,0,1,1,1,420322,6540,31.000000000000000,2012,SR-4002 STENTON AV,WASHINGTON LN,0000000,40.059052780000002,-75.164608329999993,13,21975
440,786,42,101,4,26,8,21,2,3,0,0,16,6,0,12,6,1,1,1,8,20,8,27,99,99,0,0,0,0,2,5,0,420340,6540,0.000000000000000,2012,DISSTON ST,DITMAN ST,0000000,40.027627780000003,-75.043008330000006,16,23358
441,787,42,101,3,6,21,50,2,2,0,0,16,6,0,12,6,1,3,1,21,49,22,2,22,27,0,0,0,0,1,3,2,420217,6540,0.000000000000000,2012,HEGERMAN ST,UNRUH ST,0000000,40.023233329999996,-75.045663890000000,16,27646
500,788,42,101,3,2,0,25,1,1,1,1,13,3,0,8,0,1,2,1,99,99,99,99,88,88,0,0,0,0,1,6,0,420235,6540,2.000000000000000,2012,SR-309 CHELTENHAM AV,BROAD ST,0000000,40.063261109999999,-75.139355559999998,13,31817
916,789,42,101,3,22,19,0,1,2,1,0,16,6,0,8,0,1,1,1,19,1,19,5,19,22,0,0,0,0,1,5,0,420238,6540,0.000000000000000,2012,TABOR RD,,0000000,40.034883330000000,-75.131361110000000,16,30686
917,790,42,101,3,3,1,35,1,3,0,0,16,6,0,31,0,5,3,2,1,35,1,40,88,88,0,0,0,0,1,7,1,420239,6540,0.000000000000000,2012,BAMBREY ST,,0000000,40.003338890000002,-75.171872219999997,16,3151
442,791,42,101,3,11,2,50,1,3,0,1,13,3,0,30,0,5,3,1,3,0,3,17,3,42,0,0,0,0,1,1,1,420240,6540,35.000000000000000,2012,SR-2009 ARAMINGO AV,ORTHODOX ST,0000000,40.004244440000001,-75.077505560000006,13,7817
918,792,42,101,3,30,21,55,2,4,0,0,16,6,0,12,6,1,3,1,22,11,22,16,22,40,0,20,0,0,1,6,1,420242,6540,0.000000000000000,2012,ONTARIO ST,TENTH ST,0000000,40.003769439999999,-75.145341669999993,16,14502
501,793,42,101,3,15,22,21,1,2,1,0,13,3,0,8,0,1,3,2,22,21,22,26,22,55,0,0,0,0,1,5,0,420288,6540,23.000000000000000,2012,SR-4019,,0000000,40.070516670000004,-75.155169439999995,13,32958
176,794,42,101,3,29,8,44,6,6,0,1,11,1,0,12,1,1,1,1,8,51,9,8,9,13,0,0,0,0,1,5,0,420292,6540,211.000000000000000,2012,I-95 DELAWARE EX,,0000000,39.946677780000002,-75.142363889999999,11,35006
919,795,42,101,4,20,9,19,1,1,1,0,13,3,0,8,0,1,1,1,9,17,9,21,9,33,0,0,0,0,1,6,0,420312,6540,22.000000000000000,2012,SR-2008,,0000000,39.970427780000001,-75.150013889999997,13,19969
761,796,42,101,4,29,2,40,2,2,0,0,16,6,0,12,1,1,3,1,2,44,2,46,3,12,0,0,0,0,1,1,1,420341,6540,0.000000000000000,2012,KENSINGTON AV,SEDGLEY AV,0000000,40.002852779999998,-75.101691669999994,16,9362
264,797,42,101,4,16,17,46,2,3,0,0,14,3,0,12,6,1,1,1,17,46,17,54,18,17,0,0,0,0,1,2,0,420354,6540,19.000000000000000,2012,SR-1013,NE AIRPORT ROAD,0000000,40.070500000000003,-75.004999999999995,14,16333
920,798,42,101,5,28,19,8,1,1,0,0,13,2,0,34,0,4,1,1,19,8,19,12,19,35,0,0,0,0,1,2,0,420428,6540,81.000000000000000,2012,US-13 ROOSEVELT BOULEVARD,,0000000,40.020588889999999,-75.142180560000000,13,6519
443,799,42,101,5,28,22,15,1,1,1,0,15,3,0,9,0,1,3,1,22,16,22,20,22,52,0,0,0,0,1,2,0,420442,6540,92.000000000000000,2012,SR-1004 TORRESDALE AV,,0000000,40.045958329999998,-75.006541670000004,15,16834
265,800,42,101,5,19,6,35,1,1,3,0,16,6,0,8,0,6,1,1,6,44,6,48,7,30,0,0,0,0,1,7,0,420444,6540,0.000000000000000,2012,RED LION RD,,0000000,40.106691669999996,-75.035358329999994,16,23394
82,801,42,101,5,14,19,53,3,3,0,0,16,6,0,12,2,1,3,2,19,52,19,58,20,31,0,0,0,0,1,2,1,420400,6540,0.000000000000000,2012,LINCOLN DR,,0000000,40.029180560000000,-75.189966670000004,16,36182
83,802,42,101,5,17,12,21,4,4,0,0,16,6,0,12,6,1,1,1,8,21,8,40,8,52,0,0,0,0,1,5,0,420417,6540,0.000000000000000,2012,MARTIN LUTHER KING JR DR PS,,0000000,39.996280560000002,-75.195355559999996,16,3829
444,803,42,101,5,3,18,46,1,1,1,1,13,2,0,8,0,1,1,1,18,46,18,51,19,9,0,0,0,0,1,5,1,420418,6540,54.000000000000000,2012,US-SR6001 ROOSEVELT BL,SR-73 COTTMAN AV,0000000,40.044308330000000,-75.054052780000006,13,30007
762,804,42,101,5,29,20,53,1,2,1,0,14,3,0,15,0,1,1,2,20,53,20,59,21,23,0,0,0,0,1,3,0,420433,6540,22.000000000000000,2012,SR-2007 FRANKFORD AVENUE,ELKHART STREET,0000000,39.991111109999999,-75.114277779999995,14,14777
445,805,42,101,4,28,5,18,2,2,0,1,11,1,0,12,1,1,3,1,5,19,5,29,6,12,0,0,0,0,1,7,1,420451,6540,267.000000000000000,2012,I-95 DELAWARE EX,,0000000,40.002213890000000,-75.078422219999993,11,34930
177,806,42,101,5,17,2,19,1,1,0,1,11,1,0,25,0,4,3,1,2,20,2,32,99,99,0,0,0,0,1,5,1,420472,6540,16.000000000000000,2012,I-676 VINE STREET EX,,0000000,39.956766670000000,-75.154216669999997,11,19379
921,807,42,101,6,8,19,54,2,2,0,1,13,3,0,12,6,1,1,1,19,54,19,59,20,9,0,0,0,0,1,6,0,420548,6540,27.000000000000000,2012,SR-611 BROAD ST,MARKET ST,0000000,39.974449999999997,-75.158719439999999,13,19609
84,808,42,101,6,19,23,34,1,1,0,0,13,3,0,42,0,4,3,1,23,35,23,42,0,8,0,0,0,0,1,3,0,420562,6540,14.000000000000000,2012,SR-3007 KELLY DR,,0000000,39.967705559999999,-75.181838889999995,13,32608
763,809,42,101,6,27,9,15,1,1,0,1,14,3,0,31,0,1,1,1,9,28,9,34,9,52,0,0,0,0,1,4,0,420563,6540,0.000000000000000,2012,SR-1005 DELAWARE AV,SR-2016 ALLEGHENY AV,0000000,39.978705560000002,-75.097669440000004,14,20027
178,810,42,101,6,30,1,50,1,4,0,1,13,3,0,33,0,4,3,2,1,37,1,41,2,16,0,0,0,0,1,7,1,420564,6540,1.000000000000000,2012,SR-3030 SCHUYLKILL AV,,0000000,39.956650000000003,-75.180452779999996,13,34953
179,811,42,101,7,20,15,30,2,6,0,1,13,3,0,12,6,1,1,1,15,52,15,58,16,13,0,0,0,0,1,6,0,420582,6540,23.000000000000000,2012,SR-3003 UNIVERSITY AV,SR-3005 CIVIC CENTER BL,0000000,39.946088889999999,-75.198505560000001,13,11118
666,812,42,101,7,7,5,55,1,1,0,0,13,3,0,42,0,4,1,1,6,10,6,16,6,45,0,0,0,0,1,7,0,420611,6540,41.000000000000000,2012,SR-3005 BELMONT AV,,0000000,39.999152780000003,-75.219283329999996,13,32331
922,813,42,101,6,2,5,45,1,1,1,0,16,6,0,8,0,1,6,99,5,1,5,14,5,55,0,0,0,0,1,7,0,420541,6540,0.000000000000000,2012,AMERICAN STREET,,0000000,39.990800000000000,-75.136377780000004,16,10146
446,814,42,101,7,8,3,14,2,2,0,1,11,1,0,12,2,1,3,1,3,18,3,26,88,88,0,0,0,0,1,1,1,420603,6540,292.000000000000000,2012,I-95,,0000000,40.022586109999999,-75.036691669999996,11,35008
587,815,42,101,7,15,16,15,2,3,0,0,16,6,0,12,1,1,1,1,16,16,16,27,16,49,0,0,0,0,1,1,0,420607,6540,0.000000000000000,2012,ENTERPRISE AV,,0000000,39.883933329999998,-75.222972220000003,16,32871
85,816,42,101,8,23,22,43,3,7,0,0,14,3,0,12,6,1,3,1,22,45,22,50,23,18,0,0,0,0,1,5,0,420756,6540,3.000000000000000,2012,SR-3012 LANCASTER AV,,0000000,39.969883330000002,-75.213230560000000,14,34764
588,817,42,101,7,8,23,9,1,1,1,0,13,3,0,8,0,1,3,1,23,8,23,17,23,51,0,0,0,0,1,1,1,420659,6540,26.000000000000000,2012,SR-3019 PASSYUNK AV,,0000000,39.918011110000002,-75.209886109999999,13,11802
923,818,42,101,8,2,22,50,1,1,0,0,13,2,0,25,0,4,3,1,88,88,88,88,88,88,0,0,0,0,1,5,1,420711,6540,64.000000000000000,2012,US-1 ROOSEVELT BL,,0000000,40.020350000000001,-75.152955559999995,13,36932
502,819,42,101,8,13,18,2,2,30,0,0,16,6,0,12,2,1,1,1,18,3,18,11,18,33,0,0,0,0,1,2,1,420761,6540,0.000000000000000,2012,OLD YORK RD,,0000000,40.046797220000002,-75.145425000000003,16,38373
266,820,42,101,8,15,1,10,1,1,1,0,13,3,0,8,0,1,3,2,1,8,1,17,1,57,0,0,0,0,1,4,0,420762,6540,32.000000000000000,2012,SR-232 OXFORD AV,,0000000,40.076658330000001,-75.085149999999999,13,35897
